Date,return_lag1,return_lag2,return_lag3,vol_5d,vol_20d,mean_5d,mean_20d,momentum_10d
2016-03-02,0.034009805901274545,-0.013011227572061997,-0.0019617416279776208,0.017503957590460372,0.016544373626282298,0.007043959408666237,0.0011580925561086035,0.020852836301241573
2016-03-03,0.008983180533262775,0.034009805901274545,-0.013011227572061997,0.017498126922197904,0.015268546942652318,0.007730029188000619,0.0029360490684614505,0.015428970212706566
2016-03-04,-0.001068080624499714,0.008983180533262775,0.034009805901274545,0.017793006504642828,0.015008513651419203,0.005390387321999596,0.002118863948107177,0.02299410271090673
2016-03-07,0.0021999591939194088,-0.001068080624499714,0.008983180533262775,0.017457272142965264,0.01490044728850224,0.006222727486379002,0.0017403235593530311,0.027349926256117305
2016-03-08,-0.001585135503077987,0.0021999591939194088,-0.001068080624499714,0.014865496829675995,0.014206951601329924,0.008507945900175803,0.002550599371579963,0.01672675977745164
2016-03-09,-0.009412700651240748,-0.001585135503077987,0.0021999591939194088,0.006663968003692319,0.014407955401282778,-0.00017655541032725458,0.0022345721352843044,0.03433701999169492
2016-03-10,0.006662160232870937,-0.009412700651240748,-0.001585135503077987,0.005903891095332855,0.014378511553101464,-0.0006407594704056221,0.002733151849606813,0.03544634858797499
2016-03-11,-0.0064766304500242485,0.006662160232870937,-0.009412700651240748,0.006470085485161394,0.01442225930736735,-0.001722469435510529,0.0026624728412249867,0.018339589432445347
2016-03-14,0.01065581497801549,-0.0064766304500242485,0.006662160232870937,0.008529129557024971,0.014089323591390979,-3.129827869131282e-05,0.0038009386230158705,0.030957146038438455
2016-03-15,0.0008450822705776721,0.01065581497801549,-0.0064766304500242485,0.008487588660270901,0.01275586638529787,0.0004547452760398191,0.0023798726184526484,0.04481345588107813
2016-03-16,0.008519449223095412,0.0008450822705776721,0.01065581497801549,0.006919487081181559,0.012444757122066616,0.004041175250907051,0.0020087967752070285,0.019323099202898993
2016-03-17,0.005787110935163697,0.008519449223095412,0.0008450822705776721,0.006847313209386418,0.012138263794143497,0.003866165391365603,0.0015777999908753245,0.016127029604799916
2016-03-18,0.003981426444056363,0.005787110935163697,0.008519449223095412,0.0038310723447678974,0.011905256878545517,0.005957776770181725,0.0022085319692131365,0.021176536673355992
2016-03-21,0.0024265919616552737,0.003981426444056363,0.005787110935163697,0.0029817001065870624,0.011860854090050355,0.004311932166909682,0.0024376547848604583,0.021403169441091857
2016-03-22,-0.00011086843657187118,0.0024265919616552737,0.003981426444056363,0.003275724756677703,0.011768965034969126,0.004120742025479773,0.0019802098142524807,0.02287743650759797
2016-03-23,0.003456458598401908,-0.00011086843657187118,0.0024265919616552737,0.0021729797153927054,0.009586744885090013,0.0031081439005410725,0.003504180787446778,0.03574659575724062
2016-03-24,-0.004198798981896012,0.003456458598401908,-0.00011086843657187118,0.003359993821211196,0.009724066953977819,0.001110961917129131,0.0030165992565224335,0.02488563654247368
2016-03-28,-0.0012171294926971788,-0.004198798981896012,0.003456458598401908,0.0030386543140409243,0.00959586763169197,7.125072977842259e-05,0.002424236346612305,0.030145137499800752
2016-03-29,-0.003870281361731022,-0.0012171294926971788,-0.004198798981896012,0.0031221627256047607,0.009651110818764564,-0.0011881239348988364,0.0023288093599246355,0.015619041160054237
2016-03-30,0.010609669300290392,-0.003870281361731022,-0.0012171294926971788,0.00620550280554941,0.009104924724420581,0.0009559836124736161,0.0035098542035422544,0.025383628189766957
2016-03-31,0.008709778622642779,0.010609669300290392,-0.003870281361731022,0.007113061013512035,0.0058032705021225945,0.0020066476173217903,0.0022448528396106665,0.025573957589314324
2016-04-01,-0.005313981606869342,0.008709778622642779,0.010609669300290392,0.007369156434299459,0.0058101159410232205,0.0017836110923271247,0.0015299947326040603,0.014472865047281284
2016-04-04,0.004655375887699816,-0.005313981606869342,0.008709778622642779,0.007238148784486957,0.005816363540163835,0.0029581121684065233,0.0018161675582140367,0.01514681449092474
2016-04-05,0.0015571654130276957,0.004655375887699816,-0.005313981606869342,0.006304907795041384,0.005815907127936787,0.004043601523358266,0.0017840278691694511,0.014277387942297161
2016-04-06,-0.013364852506410025,0.0015571654130276957,0.004655375887699816,0.008717696595133278,0.006703769430095306,-0.0007513028379818164,0.0011950420190028493,0.001023403872459007
2016-04-07,0.01040061788091583,-0.013364852506410025,0.0015571654130276957,0.009196119039243323,0.00651500296762149,-0.0004131349863272061,0.002185707945610678,0.00796756315497293
2016-04-08,-0.017776610200228832,0.01040061788091583,-0.013364852506410025,0.012090109316609038,0.007796938857336147,-0.0029056607049991042,0.0009637694239556901,-0.0056102480633598885
2016-04-11,0.00445435312487633,-0.017776610200228832,0.01040061788091583,0.0120589740477768,0.007629248288653079,-0.0029458652575638017,0.0015103186027007188,6.123455421361973e-05
2016-04-12,0.0026348896440027236,0.00445435312487633,-0.017776610200228832,0.012168716679330676,0.007328067719262165,-0.002730320411368796,0.0011092723360000805,0.006566405559947365
2016-04-13,0.01246378534058676,0.0026348896440027236,0.00445435312487633,0.01200681611213154,0.00775417174508413,0.002435407158030561,0.0016902074895005352,0.008420521600243733
2016-04-14,0.018563716107555646,0.01246378534058676,0.0026348896440027236,0.013784094690820073,0.00850835130036599,0.0040680268033585236,0.002192420833723547,0.0182744590851566
2016-04-15,0.005156932320805441,0.018563716107555646,0.01246378534058676,0.006686051538026522,0.008495495618687718,0.008654735307565378,0.0021609119030056344,0.028745373012831383
2016-04-18,-0.008004843253456882,0.005156932320805441,0.018563716107555646,0.010095359987985001,0.008778383264347031,0.0061628960318987356,0.0015615984181299718,0.016085153871674685
2016-04-19,0.002142883545669115,-0.008004843253456882,0.005156932320805441,0.010140641380902413,0.008777141052414101,0.006064494812232014,0.0015474129973306638,0.016670872004316103
2016-04-20,0.003790802723494715,0.002142883545669115,-0.008004843253456882,0.009493485416551465,0.008781702401443502,0.004329898288813605,0.001742496555333993,0.033826527234220846
2016-04-21,0.0022530720199744232,0.003790802723494715,0.002142883545669115,0.005220375392645485,0.00877345955511643,0.001067769471297361,0.001682327226412619,0.025678981373279435
2016-04-22,-0.004400558960224553,0.0022530720199744232,0.003790802723494715,0.005097095056705218,0.008780690784080522,-0.0008437287849086377,0.001672239227496192,0.03905503261328372
2016-04-25,-0.015715195046363043,-0.004400558960224553,0.0022530720199744232,0.00809182543447717,0.009592691313411802,-0.0023857991434898702,0.0009473359498128987,0.018885484442044343
2016-04-26,-0.0018573388665504595,-0.015715195046363043,-0.004400558960224553,0.007721406979041717,0.00954994894845635,-0.0031858436259337855,0.0010479830745719267,0.01439325593149116
2016-04-27,-0.002827026336439906,-0.0018573388665504595,-0.015715195046363043,0.006730091496646224,0.009311542323541415,-0.00450940943792071,0.0003761482927354118,-0.0008975557455355066
2016-04-28,-0.01553757192841198,-0.002827026336439906,-0.0018573388665504595,0.006959962935274351,0.009738129034565422,-0.00806753822759799,-0.0008362192348173262,-0.03499884378150313
2016-04-29,-0.016132511617667468,-0.01553757192841198,-0.002827026336439906,0.007379594373091534,0.010285058554715037,-0.010413928759086572,-0.0013771457353572325,-0.05628828771997604
2016-05-02,-0.0035692167687711657,-0.016132511617667468,-0.01553757192841198,0.007195056510606145,0.010195194487365786,-0.007984733103568196,-0.0017883753681807817,-0.05185266123529033
2016-05-03,0.007794565257179663,-0.0035692167687711657,-0.016132511617667468,0.009998559880580174,0.01039633708810014,-0.006054352278822173,-0.0014765053759731833,-0.04620097952377978
2016-05-04,-0.007801052272970203,0.007794565257179663,-0.0035692167687711657,0.009843423439915577,0.01013257377405166,-0.007049157466128231,-0.0011983153643011922,-0.05779283452024469
2016-05-05,-0.006633102214237434,-0.007801052272970203,0.007794565257179663,0.008657856919886487,0.009817294753081176,-0.005268263523293322,-0.0020500013690588556,-0.06667900875445655
2016-05-06,-0.0017254128786775118,-0.006633102214237434,-0.007801052272970203,0.006181443015183557,0.009093384914018005,-0.002386843775495331,-0.0012474415029812894,-0.06400386267290951
2016-05-09,0.0036407961950718944,-0.0017254128786775118,-0.006633102214237434,0.0066591765882059485,0.009068321514643029,-0.0009448411827267189,-0.001288119349471511,-0.04464787143147457
2016-05-10,-0.0028223696465540763,0.0036407961950718944,-0.0017254128786775118,0.004527211012097344,0.009026071848375842,-0.0030682281634734666,-0.0015609823139993513,-0.04561290221147819
2016-05-11,0.013733976357326795,-0.0028223696465540763,0.0036407961950718944,0.007892172059674804,0.009133773276202404,0.0012387775625859329,-0.0014974727631623496,-0.02905189951771149
2016-05-12,-0.004436135535430978,0.013733976357326795,-0.0028223696465540763,0.0073894914271851716,0.007829852630739419,0.001678170898347224,-0.002647465345311681,-0.017950463124730486
2016-05-13,-0.0014441709923556627,-0.004436135535430978,0.013733976357326795,0.007358110341066861,0.007619869519135147,0.001734419275611594,-0.002977520510969736,-0.003262122499418681
2016-05-16,-0.006747565113981768,-0.0014441709923556627,-0.004436135535430978,0.008113157943335418,0.0075812998580642825,-0.00034325298619913863,-0.0029146566039959807,-0.006440470844629283
2016-05-17,0.017180645497079178,-0.006747565113981768,-0.0014441709923556627,0.011002388410287747,0.008762905619900712,0.003657350042527512,-0.0021627685064254773,0.0029456093952702316
2016-05-18,-0.005859410602824893,0.017180645497079178,-0.006747565113981768,0.009955656378437728,0.008683152485672673,-0.0002613273495028254,-0.002645279172741458,0.0048872510654155415
2016-05-19,0.013290490747287376,-0.005859410602824893,0.017180645497079178,0.011178511418877254,0.0093369929021135,0.0032839979070408455,-0.00209340823637581,0.02481084402694035
2016-05-20,-0.0038092386120823557,0.013290490747287376,-0.005859410602824893,0.011474713333823458,0.00933023646977417,0.0028109843830955066,-0.0020638422189687,0.022727018293535507
2016-05-23,0.0036227381364712583,-0.0038092386120823557,0.013290490747287376,0.010179152987116307,0.008829653739970886,0.004885045033186112,-0.001096945559826985,0.02270896023493487
2016-05-24,-0.00036133044788426536,0.0036227381364712583,-0.0038092386120823557,0.007570652267975815,0.008829209739150908,0.0013766498441934235,-0.0010221451388936751,0.025169999433604682
2016-05-25,0.015872594660044804,-0.00036133044788426536,0.0036227381364712583,0.008552411031584245,0.009585720721349293,0.005723050896767363,-8.716408906943966e-05,0.02730861773632269
2016-05-26,0.012316441499750726,0.015872594660044804,-0.00036133044788426536,0.008345535291064337,0.009240006889962625,0.005528241047260032,0.0013055365823386954,0.0440611947715044
2016-05-27,-0.002284940929156304,0.012316441499750726,0.015872594660044804,0.007937008672987744,0.008339490904065163,0.005833100583845243,0.0019979151167642535,0.04322042483470376
2016-05-31,0.004030639477373043,-0.002284940929156304,0.012316441499750726,0.00791066232832518,0.008245082050556882,0.0059146808520256,0.002377907929071464,0.05399862942605857
2016-06-01,-0.0013725760349775867,0.004030639477373043,-0.002284940929156304,0.008121354343091868,0.00818268490156859,0.005712431734606936,0.0019195508644636015,0.0354454078940018
2016-06-02,-0.0020176395719282638,-0.0013725760349775867,0.004030639477373043,0.006251771369418695,0.007919028588161328,0.002134384888212322,0.0022087214995156986,0.039287178924898435
2016-06-03,-0.005183116852585081,-0.0020176395719282638,-0.0013725760349775867,0.0033527312523736626,0.007840064334400586,-0.0013655267822548392,0.002281220767598316,0.020813571325025974
2016-06-06,-0.007734285103714602,-0.005183116852585081,-0.0020176395719282638,0.0044367757775115885,0.008112101045239224,-0.002455395617166499,0.001980777156346462,0.01688852483339373
2016-06-07,0.008634260602448643,-0.007734285103714602,-0.005183116852585081,0.006233239036180466,0.00824169096220868,-0.0015346713921513787,0.0022304503767152993,0.021900047299371114
2016-06-08,0.0038284438162770494,0.008634260602448643,-0.007734285103714602,0.006684678074972758,0.008160865715409424,-0.0004944674219004514,0.0025629910498568553,0.026089821563532428
2016-06-09,0.0004341230332069551,0.0038284438162770494,0.008634260602448643,0.006634750988627876,0.007733358079890701,-4.114900873407692e-06,0.0018979983836508632,0.010651349936694579
2016-06-10,-0.0024920177358363675,0.0004341230332069551,0.0038284438162770494,0.006204814242456106,0.0076614335815583315,0.0005341049224763351,0.001995204273630594,-0.004157109298892515
2016-06-13,-0.008192731740228467,-0.0024920177358363675,0.0004341230332069551,0.006359014251087846,0.007963539646617697,0.000442415595173562,0.001657776236236954,-0.010064900109964678
2016-06-14,-0.010944540331667722,-0.008192731740228467,-0.0024920177358363675,0.006075335390643271,0.008246942655110313,-0.0034733445916497107,0.001447927475352656,-0.02504007991900544
2016-06-15,-0.006431221848252844,-0.010944540331667722,-0.008192731740228467,0.004528233000758141,0.007535584927224044,-0.00552527772455569,0.0002673341080860551,-0.0300987257322807
2016-06-16,-0.0027165902966248107,-0.006431221848252844,-0.010944540331667722,0.003619683867945495,0.007433171391734905,-0.006155420390522042,0.0004244751233960592,-0.030797676456977247
2016-06-17,0.008478944901269712,-0.0027165902966248107,-0.006431221848252844,0.007567697296102444,0.007063513657247311,-0.003961227863100826,0.00018389783109517597,-0.017135614703122456
2016-06-20,-0.008181636153287118,0.008478944901269712,-0.0027165902966248107,0.007566147730401878,0.0072585789739973506,-0.003959008745712557,-3.4722045965062144e-05,-0.017582965752694968
2016-06-21,0.0005576131078039118,-0.008181636153287118,0.008478944901269712,0.006597891341052028,0.007209483893089375,-0.0016585780578182302,-0.00018797829739842947,-0.025659613247339702
2016-06-22,0.011087347879662611,0.0005576131078039118,-0.008181636153287118,0.007944009107250613,0.007636842209586248,0.0018451358877648607,0.00038445561897891437,-0.01840070918395414
2016-06-23,-0.0038589331986211917,0.011087347879662611,0.0005576131078039118,0.008122425618066519,0.0067541919064281215,0.0016166673073655844,-0.0006021207739543854,-0.022693765415782285
2016-06-24,0.012912732098097792,-0.0038589331986211917,0.011087347879662611,0.009225965042793124,0.006815258718794792,0.002503424746731201,-0.0005723062440370321,-0.007289015581848128
2016-06-27,-0.04200098000139904,0.012912732098097792,-0.0038589331986211917,0.02223845563302618,0.01150981498874565,-0.004260444022891184,-0.002558108197649169,-0.041097263843018705
2016-06-28,-0.02076809750129333,-0.04200098000139904,0.012912732098097792,0.02311129268355658,0.012084100530851526,-0.00852558614471063,-0.0037980450465824878,-0.05092082101264431
2016-06-29,0.02319124863546523,-0.02076809750129333,-0.04200098000139904,0.026117603942299894,0.013507998072413771,-0.006104805993550108,-0.002569853813060347,-0.021298350528926237
2016-06-30,0.018840963374474037,0.02319124863546523,-0.02076809750129333,0.028472387266495418,0.014332918152921294,-0.0015648266789310625,-0.001526923665740232,0.00025920314217261
2016-07-01,0.013503040491370761,0.018840963374474037,0.02319124863546523,0.028548548854245036,0.014686713943881801,-0.0014467650002764683,-0.0005926157985424398,0.005283298732273659
2016-07-05,-0.0006522577669360655,0.013503040491370761,0.018840963374474037,0.017847423399715588,0.014590523463894823,0.006822979446616128,-0.000238514431703513,0.012812677118624712
2016-07-06,-0.011580621405143845,-0.0006522577669360655,0.013503040491370761,0.014445285924799468,0.014643607020992737,0.008660474665846025,-0.0012492585320831374,0.0006744426056769556
2016-07-07,0.007972828046505866,-0.011580621405143845,-0.0006522577669360655,0.012017430491470221,0.014748192268906701,0.0056167905480541515,-0.0010420393205716964,-0.002440077227479789
2016-07-08,-0.0003353301549470899,0.007972828046505866,-0.011580621405143845,0.009548265414252518,0.014745142123231771,0.0017815318421699263,-0.0010805119799793986,0.0010835258161943128
2016-07-11,0.013018785040491275,-0.0003353301549470899,0.007972828046505866,0.009400966485494926,0.01507129318358529,0.0016846807519940291,-0.00030497184116301665,0.001189578758587797
2016-07-12,0.0048633169202894014,0.013018785040491275,-0.0003353301549470899,0.009381775110135862,0.014994218391821745,0.002787795689439122,0.0003478305918628768,0.04805387568027624
2016-07-13,0.010574534773861196,0.0048633169202894014,0.013018785040491275,0.005198137252189483,0.01491311578537655,0.00721882692524013,0.0014237843471393227,0.07939650795543077
2016-07-14,-0.0003526118653749803,0.010574534773861196,0.0048633169202894014,0.006143657324719001,0.014806162323667245,0.005553738942863961,0.001727714846283216,0.05585264745459056
2016-07-15,0.009934644681444433,-0.0003526118653749803,0.010574534773861196,0.005347775820792343,0.014876377555201842,0.007607733910142266,0.002360276595186678,0.04694632876156095
2016-07-18,0.00046973114222268386,0.009934644681444433,-0.0003526118653749803,0.005112990400662103,0.014810654520437398,0.005097923130488547,0.001959815907234327,0.03391301941241288
2016-07-19,0.0022026405568584717,0.00046973114222268386,0.009934644681444433,0.005279262844237092,0.014617171792335402,0.004565787857802361,0.0024790297427416063,0.03676791773620741
2016-07-20,-0.0052791075942364065,0.0022026405568584717,0.00046973114222268386,0.005523400139574095,0.014715487724722986,0.001395059384182841,0.00218719370763959,0.04306943154711485
2016-07-21,0.012004424832882842,-0.0052791075942364065,0.0022026405568584717,0.007088667111003815,0.014746077501146827,0.0038664667238344054,0.0022330475553006017,0.04710102833349182
2016-07-22,-0.0029746413439639915,0.012004424832882842,-0.0052791075942364065,0.006664173774284024,0.01472816479668498,0.0012846095187527204,0.0022772621480334617,0.04446171714447492
2016-07-25,0.0032787180270682365,-0.0029746413439639915,0.012004424832882842,0.006696626182003388,0.014518059368558501,0.0018464068957218308,0.0017955614444819842,0.034721650131051884
2016-07-26,-0.008186149533715237,0.0032787180270682365,-0.0029746413439639915,0.008036154289604028,0.0105855718146133,-0.00023135112239291086,0.003486302967866174,0.02167218367704725
2016-07-27,-0.0024023469605752813,-0.008186149533715237,0.0032787180270682365,0.007679474758194335,0.00905703419105123,0.0003440010043393142,0.004404590494902077,0.00869530194261077
2016-07-28,0.012291168159058216,-0.0024023469605752813,-0.008186149533715237,0.007788616774843319,0.008149544688160969,0.00040134966957438916,0.0038595864710817265,0.02133908196704397
2016-07-29,0.0005862134450972042,0.012291168159058216,-0.0024023469605752813,0.007562260359636786,0.007368132006928154,0.0011135206273866281,0.0029468489746128845,0.011990650730696738
2016-08-01,-0.002226247763236763,0.0005862134450972042,0.012291168159058216,0.007568952543791464,0.007012977598820917,1.2527469325628384e-05,0.0021603845618825084,0.00929467182523729
2016-08-02,-0.005570217406152807,-0.002226247763236763,0.0005862134450972042,0.006923443615823631,0.007200501352418372,0.0005357138948381144,0.001914486579921671,0.0015218138622260114
2016-08-03,-0.0009047434723910256,-0.005570217406152807,-0.002226247763236763,0.006795778811164395,0.006510026982218032,0.0008352345924749656,0.002448280476559312,0.005896177984071393
2016-08-04,0.010057444185598908,-0.0009047434723910256,-0.005570217406152807,0.005863942145449189,0.006618912456983136,0.000388489797783104,0.002552511283513964,0.003949197336787459
2016-08-05,0.0029603429671962805,0.010057444185598908,-0.0009047434723910256,0.005978948607980207,0.006584166276570535,0.0008633157022029193,0.0027172949396211325,0.00988418164794773
2016-08-08,0.013121323856873104,0.0029603429671962805,0.010057444185598908,0.007690823694728259,0.006592644463001298,0.003932830026224893,0.0027224218804402242,0.019726787477752597
2016-08-09,0.004661058632047086,0.013121323856873104,0.0029603429671962805,0.005609850286325008,0.006589341851799144,0.005979085233864871,0.0027123089660281087,0.032573995643514916
2016-08-10,0.001053683845822332,0.004661058632047086,0.013121323856873104,0.005049432507818004,0.006330266508374408,0.006370770697507543,0.002236266419626165,0.03603002644991254
2016-08-11,-0.00930796980670924,0.001053683845822332,0.004661058632047086,0.008050070887515717,0.006820751558974858,0.002497687899045913,0.0017884985225594522,0.014430888484145078
2016-08-12,0.0026251730042685393,-0.00930796980670924,0.001053683845822332,0.008046649926138067,0.006551814906824054,0.002430653906460365,0.0014230249387006577,0.01646984804331641
2016-08-15,0.0017311940738376093,0.0026251730042685393,-0.00930796980670924,0.005459993335828976,0.006548225664091287,0.00015262794985326588,0.0014860980852814038,0.020427289880390786
2016-08-16,0.005174293527833853,0.0017311940738376093,0.0026251730042685393,0.005569663474090359,0.006598858529877115,0.00025527492901061935,0.0016346807338301732,0.031171800814377447
2016-08-17,-0.0013423832909219599,0.005174293527833853,0.0017311940738376093,0.0055868468813585195,0.006438540596731593,-0.00022393849833823902,0.0018315169489958952,0.030734160995846513
2016-08-18,0.0013792801298692361,-0.0013423832909219599,0.005174293527833853,0.0023483321325980045,0.005976766744424795,0.001913511488977456,0.001300259713845215,0.02205599694011684
2016-08-19,0.002340307142687728,0.0013792801298692361,-0.0013423832909219599,0.002330135077942366,0.005894277150259602,0.001856538316661294,0.001566007138177801,0.021435961115608287
2016-08-22,-0.0027545636878910274,0.002340307142687728,0.0013792801298692361,0.003120106725082717,0.005956073806667428,0.0009593867643155667,0.0012643430524298378,0.005560073570844154
2016-08-23,-0.0014212516735953064,-0.0027545636878910274,0.002340307142687728,0.0021296725657781947,0.005570759682568604,-0.00035972227597026523,0.0016025879454358342,-0.000522236734798238
2016-08-24,0.0008515997634703477,-0.0014212516735953064,-0.0027545636878910274,0.0021024382888713794,0.00549463363350108,7.90743349081963e-05,0.0017652852816381157,-0.0007243208171502224
2016-08-25,-9.477501217209326e-05,0.0008515997634703477,-0.0014212516735953064,0.001973962246847944,0.004913054635072932,-0.00021573669350006958,0.0011459881230766003,0.008488873977386924
2016-08-26,-0.001260663516021871,-9.477501217209326e-05,0.0008515997634703477,0.0013739743304423803,0.004941404487078194,-0.0009359308252419894,0.0010536442750206465,0.004603037457096514
2016-08-29,-0.0020474736013747353,-0.001260663516021871,-9.477501217209326e-05,0.0011596689634152367,0.004935317032871294,-0.000794512807938731,0.0010625829831137478,0.0008243697818841691
2016-08-30,0.004389157647221906,-0.0020474736013747353,-0.001260663516021871,0.002505234265778708,0.004728983035792119,0.0003675690562247114,0.0015605517357824834,3.9233901272221414e-05
2016-08-31,-0.0016988604720158855,0.004389157647221906,-0.0020474736013747353,0.0026381655886617405,0.004754039207208465,-0.00014252299087253524,0.0015208458858012408,-0.00031724327982170426
2016-09-01,-0.002715970256205684,-0.0016988604720158855,0.004389157647221906,0.002876016722365659,0.004390995460531686,-0.0006667620396792534,0.0008821751637110109,-0.004412493665896624
2016-09-02,0.00010638160752525548,-0.002715970256205684,-0.0016988604720158855,0.0028704162769080887,0.0043662087673647255,-0.0003933530149698281,0.0007394770957274597,-0.006646419201059096
2016-09-06,0.0053820482673679094,0.00010638160752525548,-0.002715970256205684,0.003624111768040217,0.0034599993880344592,0.0010925513587787007,0.00035251331625219993,0.0014901927541998402
2016-09-07,0.002752246895251856,0.0053820482673679094,0.00010638160752525548,0.0033123943500054823,0.003359772078253084,0.0007651692083846908,0.00025707272941243844,0.0056636913230470026
2016-09-08,-0.00022913699479918824,0.002752246895251856,0.0053820482673679094,0.00309729763098784,0.003356006626758132,0.0010591139038280304,0.00019293168738136244,0.004582954564777467
2016-09-09,-0.0050196828933293325,-0.00022913699479918824,0.002752246895251856,0.003873373922131585,0.002809547448406451,0.0005983713764033007,0.00040734603305035786,-0.0003419533163797721
2016-09-12,-0.019618703236203072,-0.0050196828933293325,-0.00022913699479918824,0.009882868506956273,0.005238330247131935,-0.003346645592342365,-0.0007048477789732227,-0.018699993036560975
2016-09-13,0.012071642001935421,-0.019618703236203072,-0.0050196828933293325,0.011654052113747346,0.005952974134292967,-0.0020087268454288625,-0.00018782538256833202,-0.004580877433250818
2016-09-14,-0.00442063532231763,0.012071642001935421,-0.019618703236203072,0.011359226496110635,0.005884329535757776,-0.0034433032889427595,-0.0006675718250759063,-0.013390670402790354
2016-09-15,0.005211572642496753,-0.00442063532231763,0.012071642001935421,0.011987325123964238,0.0060255709485305346,-0.002355161361483571,-0.00033987402840497064,-0.006480237288277716
2016-09-16,0.014773664693861217,0.005211572642496753,-0.00442063532231763,0.013988616262961976,0.00690665462722976,0.0016035081559545381,0.0003298451997946285,0.011009397661789187
2016-09-19,-0.007347744655926457,0.014773664693861217,0.005211572642496753,0.00977692340977758,0.007095388406130121,0.004057699872009861,-0.00015455739013608082,0.0035552713983374746
2016-09-20,-0.003527737746527036,-0.007347744655926457,0.014773664693861217,0.009041576067508892,0.007112385857395823,0.0009378239223173698,-0.00019321609306788124,-0.005354514615557472
2016-09-21,-0.003408859989718291,-0.003527737746527036,-0.007347744655926457,0.008901913120619106,0.0071442630058828754,0.0011401789888372377,-0.0002925965088740305,-0.01151562150052762
2016-09-22,0.007818833923673045,-0.003408859989718291,-0.003527737746527036,0.009268830185170157,0.007369311847497078,0.001661631245072496,5.5765199136104374e-05,-0.0034676505820553857
2016-09-23,0.005372272086205446,0.007818833923673045,-0.003408859989718291,0.006477095215124573,0.0074642182864714315,-0.00021864727645865833,0.00032911755405498134,0.006924304397479392
2016-09-26,-0.006682405906226192,0.005372272086205446,0.007818833923673045,0.006298385919240493,0.0076217860553250754,-8.557952651860531e-05,5.8030434544765336e-05,0.019860601727456274
