Date,portfolio_return
2016-09-19,-0.003527737746527036
2016-09-20,-0.003408859989718291
2016-09-21,0.007818833923673045
2016-09-22,0.005372272086205446
2016-09-23,-0.006682405906226192
2016-09-26,-0.008637411556918554
2016-09-27,0.007771774723944558
2016-09-28,0.014311447657132308
2016-09-29,-0.011916102111516634
2016-09-30,0.008715004523795386
2016-10-03,-0.002917508782670902
2016-10-04,0.00011981650738707855
2016-10-05,0.008074716153609636
2016-10-06,0.003062985856302375
2016-10-07,0.0006516766220254755
2016-10-10,0.01215040231066461
2016-10-11,-0.0063418646964517565
2016-10-12,-0.0005282135278510229
2016-10-13,-0.004677247039175396
2016-10-14,0.0027006432625042475
2016-10-17,-0.002341487473364208
2016-10-18,0.004373119866318752
2016-10-19,0.0022284419694602606
2016-10-20,-0.001562598646811224
2016-10-21,0.008468175621731359
2016-10-24,0.010013118694065829
2016-10-25,0.0004292419277908666
2016-10-26,-0.004907236213348745
2016-10-27,-0.004734465593951316
2016-10-28,-0.009289651748877154
2016-10-31,-0.003987914424102244
2016-11-01,-0.005116992502631146
2016-11-02,-0.002979486716480126
2016-11-03,-0.004087299273476784
2016-11-04,-0.0069301988459581085
2016-11-07,0.02402168069049122
2016-11-08,0.004004343384579711
2016-11-09,0.012329223052791667
2016-11-10,0.00040166317217607203
2016-11-11,-0.0010254116080424362
2016-11-14,-0.0023058317574183845
2016-11-15,0.01218016388834305
2016-11-16,0.0005716149018658622
2016-11-17,0.004498241780874627
2016-11-18,-0.001797172958153128
2016-11-21,0.010482522207631316
2016-11-22,0.003303475532411154
2016-11-23,-0.0025007281997604723
2016-11-25,0.0022724127742406513
2016-11-28,-0.0036570664361190216
2016-11-29,0.001979894941405411
2016-11-30,0.0024329723177181485
2016-12-01,-0.001947909158555567
2016-12-02,-9.611929281034583e-06
2016-12-05,0.00855129047313959
2016-12-06,0.0023101919910352656
2016-12-07,0.010880854660387962
2016-12-08,0.004783132584462322
2016-12-09,0.010952463564198735
2016-12-12,0.002643758000619888
2016-12-13,0.011819176869079205
2016-12-14,-0.006742422302586011
2016-12-15,0.005537965955620096
2016-12-16,-0.0031015389296934633
2016-12-19,0.00602719905808238
2016-12-20,0.003575121500188093
2016-12-21,0.0004549097146895141
2016-12-22,0.00042100065442349276
2016-12-23,-0.0007091894223416343
2016-12-27,0.0020806049050930073
2016-12-28,-0.0052735387795815655
2016-12-29,-0.002052461158856766
2016-12-30,-0.004083309909254263
2017-01-03,0.006922693564008759
2017-01-04,-0.0037060820664838873
2017-01-05,-0.00479858438898527
2017-01-06,0.004817035323574042
2017-01-09,-0.0025020388775652287
2017-01-10,-0.0023123603915342654
2017-01-11,0.008025361866371192
2017-01-12,-0.00713177634882428
2017-01-13,0.0012773074696363115
2017-01-17,-0.005015519545868289
2017-01-18,-0.002086605890087553
2017-01-19,-0.0076847144556696665
2017-01-20,0.006725634509262513
2017-01-23,-0.0015310983433305704
2017-01-24,0.00533584505909799
2017-01-25,0.009147165608424164
2017-01-26,0.005272876922416526
2017-01-27,0.006081419988153048
2017-01-30,-0.007648996118027263
2017-01-31,-0.009401336175330496
2017-02-01,0.008722360737853768
2017-02-02,-0.0015741240707076443
2017-02-03,0.01088712971805647
2017-02-06,0.0003076866689052665
2017-02-07,-0.00022811427015567058
2017-02-08,-0.003239469458889175
2017-02-09,0.009308517962860002
2017-02-10,0.000693441202165856
2017-02-13,0.009733618545635092
2017-02-14,0.007579406496303136
2017-02-15,0.004633737014229886
2017-02-16,-0.00309853201728738
2017-02-17,-0.0014057744721459359
2017-02-21,0.003844017042758492
2017-02-22,-0.0025664109537006045
2017-02-23,0.002752297485372356
2017-02-24,-0.0041154573730155675
2017-02-27,0.0006707023480470773
2017-02-28,-0.0010159108240133312
2017-03-01,0.02204272416983923
2017-03-02,-0.008183274619009787
2017-03-03,0.0016568693462698184
2017-03-06,-0.0019730691868943533
2017-03-07,-0.0015002558385473742
2017-03-08,-0.0037565771310385395
2017-03-09,0.001373178672750394
2017-03-10,0.0006224866627481678
2017-03-13,-0.0011045431198636073
2017-03-14,-0.0024526655829049705
2017-03-15,0.00764502470293058
2017-03-16,-4.811284132352878e-05
2017-03-17,-0.0032050975642801535
2017-03-20,0.0010443544853860449
2017-03-21,-0.013626866364778672
2017-03-22,0.006167538756048992
2017-03-23,-0.0015958953413412768
2017-03-24,-0.002291326800512736
2017-03-27,0.0008057500131390073
2017-03-28,0.011533324260576034
2017-03-29,0.0008604343399213582
2017-03-30,0.0077971254876740385
2017-03-31,-0.008362784830266853
2017-04-03,-0.0018393770168439664
2017-04-04,0.004283987889035478
2017-04-05,-0.0046884149046435624
2017-04-06,0.0023112555358512253
2017-04-07,-0.00237058944172875
2017-04-10,-0.0006249723609072339
2017-04-11,-0.004205094611704939
2017-04-12,-0.001228517706170904
2017-04-13,-0.009232973305994898
2017-04-17,0.007361341679735863
2017-04-18,-0.005132900271478134
2017-04-19,-0.006060834782656914
2017-04-20,0.009685924528385556
2017-04-21,-0.0009046096000303969
2017-04-24,0.016575200202143862
2017-04-25,0.007049518613242465
2017-04-26,-0.0023364796887979625
2017-04-27,-0.0009515360775658945
2017-04-28,-9.840713793881164e-05
2017-05-01,0.009917810212460056
2017-05-02,-0.0004591441527137568
2017-05-03,0.0018549265980941792
2017-05-04,-0.004819662371479725
2017-05-05,0.005675165914368431
2017-05-08,0.009413720867292377
2017-05-09,-0.0008036411705177589
2017-05-10,0.0028717046278809496
2017-05-11,0.00042200068971252154
2017-05-12,0.0023041300130753947
2017-05-15,0.0015023892856438482
2017-05-16,0.004629798224564162
2017-05-17,-0.027006803709879165
2017-05-18,0.002977755170894965
2017-05-19,0.00375651912986159
2017-05-22,0.005165971760224999
2017-05-23,0.004518549451117794
2017-05-24,-0.0014466080689933976
2017-05-25,0.0012355232157816307
2017-05-26,0.00021194983953758378
2017-05-30,-0.003995741876174218
2017-05-31,-0.01064312857863558
2017-06-01,0.004989796892449139
2017-06-02,0.004515994710119921
2017-06-05,0.0017441366651104948
2017-06-06,0.005562745361195167
2017-06-07,0.00295761795648176
2017-06-08,4.527154160822002e-05
2017-06-09,-0.005130296277043032
2017-06-12,-0.005492955196073391
2017-06-13,0.006023678214021448
2017-06-14,-0.007011551661681745
2017-06-15,-0.0037417860609298293
2017-06-16,-0.0005856482137545109
2017-06-19,0.01336751335439663
2017-06-20,-0.008621461274372296
2017-06-21,-0.0010393116427682872
2017-06-22,-0.0018419450668578814
2017-06-23,0.0056397517443792355
2017-06-26,-0.0032309051948367197
2017-06-27,-0.006422139265864942
2017-06-28,0.012015298843890894
2017-06-29,-0.007333348144489786
2017-06-30,0.002969702999092675
2017-07-03,0.0055678299589738255
2017-07-05,0.002999670899257549
2017-07-06,-0.007292801005488795
2017-07-07,0.0073178092601975464
2017-07-10,0.0014344387332691272
2017-07-11,0.0012454398169829553
2017-07-12,0.0047207566427637845
2017-07-13,0.007247386132697566
2017-07-14,0.004295531629390481
2017-07-17,-0.0008156307932874064
2017-07-18,-0.0009848673097813364
2017-07-19,0.004594483560550601
2017-07-20,0.00011824973592569377
2017-07-21,-0.004718635775115998
2017-07-24,0.0026541909752756227
2017-07-25,0.008439965869666922
2017-07-26,-0.001339979209858089
2017-07-27,-0.007401335908180441
2017-07-28,-0.00674865331917483
2017-07-31,0.00034087837111052076
2017-08-01,0.005529100438947851
2017-08-02,0.011989636859916684
2017-08-03,-0.004875908095232602
2017-08-04,0.005388364347572024
2017-08-07,0.003677444386713806
2017-08-08,0.001804069598377964
2017-08-09,0.0008038922309315635
2017-08-10,-0.01686719969632185
2017-08-11,0.0027253316461577225
2017-08-14,0.010438126807347604
2017-08-15,0.0028302068600904906
2017-08-16,-0.0031078940710302697
2017-08-17,-0.01700106204353166
2017-08-18,0.001230307200590181
2017-08-21,-0.0027888937526302604
2017-08-22,0.011257122563227969
2017-08-23,-0.001319090439909411
2017-08-24,-0.002539756328424754
2017-08-25,0.0036535725927031564
2017-08-28,0.0009333990077834327
2017-08-29,0.001540116682694949
2017-08-30,0.003366700980373222
2017-08-31,0.0031486510557373567
2017-09-01,0.0002885155780190608
2017-09-05,-0.008197769646845671
2017-09-06,0.0058232726690071466
2017-09-07,-0.0014548041337892762
2017-09-08,-0.0063004454007996955
2017-09-11,0.012308897050629933
2017-09-12,0.002570958485587454
2017-09-13,0.0014421532317400163
2017-09-14,-0.0031146517863279806
2017-09-15,0.006030956957946993
2017-09-18,0.0011872316378596828
2017-09-19,0.004158890324362331
2017-09-20,-0.0031108489939607785
2017-09-21,-0.007700477607087241
2017-09-22,-0.0022168330322511805
2017-09-25,-0.004693968256874724
2017-09-26,0.0028681112177652325
2017-09-27,0.009359706630782972
2017-09-28,0.0013703572585317633
2017-09-29,0.003156716806242829
2017-10-02,0.00228683405946136
2017-10-03,0.0016219744076562462
2017-10-04,-0.0026438654420299396
2017-10-05,0.011386148705633556
2017-10-06,-0.0014310872334493358
2017-10-09,0.0014780347960638657
2017-10-10,0.0026563498598174743
2017-10-11,0.0017494382804453205
2017-10-12,-0.001319195895778785
2017-10-13,0.0023784438090995877
2017-10-16,0.011397832741623053
2017-10-17,0.0006172979483207322
2017-10-18,-0.0007019229104326097
2017-10-19,-0.004776197608298883
2017-10-20,0.00796145582223603
2017-10-23,-0.0001011964237721921
2017-10-24,0.006214147909781354
2017-10-25,-0.0024831385422508065
2017-10-26,0.004681898172089471
2017-10-27,0.025129032148896637
2017-10-30,0.004409070457911883
2017-10-31,-0.0012192160308199939
2017-11-01,-0.0008760912936891605
2017-11-02,0.005060629957715853
2017-11-03,0.00521901160024768
2017-11-06,0.0036515845169902477
2017-11-07,-0.005385594238064729
2017-11-08,-0.00025966494020042094
2017-11-09,-0.000436936405254736
2017-11-10,-0.0025737557398463036
2017-11-13,-8.014381283671105e-05
2017-11-14,-0.006931132660028953
2017-11-15,-0.006067507261664562
2017-11-16,0.002334022022926755
2017-11-17,-0.0056418009652961345
2017-11-20,0.003314642764664608
2017-11-21,0.008973043164468253
2017-11-22,0.0007621547296943254
2017-11-24,0.0006373563327567507
2017-11-27,-0.0013830636478161366
2017-11-28,0.011850160475267366
2017-11-29,-0.0022097303325432516
2017-11-30,0.01092651078363087
2017-12-01,0.0002554220793005991
2017-12-04,-0.006021265021047071
2017-12-05,-0.0036025142383820778
2017-12-06,-0.0010321617464980547
2017-12-07,-0.00033965306222812606
2017-12-08,0.008528340813909406
2017-12-11,0.008366367778449728
2017-12-12,0.001696452825137736
2017-12-13,-0.001914051765703258
2017-12-14,-0.004698178048236946
2017-12-15,0.012725831362427166
2017-12-18,0.003792439418601793
2017-12-19,-0.006840736000731672
2017-12-20,-0.0007461555802307804
2017-12-21,0.00777426341330077
2017-12-22,-0.0004957799360411182
2017-12-26,-0.007718816242466287
2017-12-27,0.001178330237594713
2017-12-28,0.0024143408392300727
2017-12-29,-0.006356105836357155
2018-01-02,0.012102586071628237
2018-01-03,0.00623428617752602
2018-01-04,0.007250957729619053
2018-01-05,0.004099093535827551
2018-01-08,0.000814989240913246
2018-01-09,1.6896888062765871e-06
2018-01-10,-0.00045345969317045964
2018-01-11,0.005945862671921896
2018-01-12,0.012630703106837556
2018-01-16,-0.007251216719059213
2018-01-17,0.01365128586621563
2018-01-18,-0.0009155068035977433
2018-01-19,-0.0027500829270217385
2018-01-22,0.00841780671180882
2018-01-23,0.0007255235528901335
2018-01-24,-0.000405781016776715
2018-01-25,-0.0035056997871348787
2018-01-26,0.008336692152612745
2018-01-29,-0.008655803649611
2018-01-30,-0.010513559689793362
2018-01-31,0.009440280994462313
2018-02-01,0.006138954604667533
2018-02-02,-0.036437285926783095
2018-02-05,-0.043771504409539086
2018-02-06,0.022679968983560728
2018-02-07,-0.013013855857159178
2018-02-08,-0.03429746608568756
2018-02-09,0.01873673676005008
2018-02-12,0.018486323427262773
2018-02-13,0.005593894813347877
2018-02-14,0.014690835891731343
2018-02-15,0.013520886322132311
2018-02-16,-0.0033203857127082886
2018-02-20,-0.0014216550691603803
2018-02-21,-0.006286600347310564
2018-02-22,0.0054971594010004635
2018-02-23,0.021040643336633143
2018-02-26,0.01576461482076575
2018-02-27,-0.01129966015141038
2018-02-28,-0.011259287874677143
2018-03-01,-0.01319292730013601
2018-03-02,0.0031789719002350285
2018-03-05,0.008624804760019632
2018-03-06,-0.0011457826643262094
2018-03-07,-0.008206131890066849
2018-03-08,0.0037770429434582533
2018-03-09,0.01835178158719984
2018-03-12,0.004463854803025178
2018-03-13,-0.013975968988960615
2018-03-14,-0.009572499048581463
2018-03-15,0.004571383788177727
2018-03-16,0.003003398539586592
2018-03-19,-0.013637527610089961
2018-03-20,0.0002594360945888625
2018-03-21,-0.0037387533149517973
2018-03-22,-0.026782240312006506
2018-03-23,-0.02209120744515534
2018-03-26,0.04121058675245996
2018-03-27,-0.02416917638255922
2018-03-28,-0.006431909972274931
2018-03-29,0.017772451668064917
2018-04-02,-0.01886099119392972
2018-04-03,0.015369177350361104
2018-04-04,0.015199013296775603
2018-04-05,0.008934994011698826
2018-04-06,-0.022489151916742584
2018-04-09,0.006943306783855751
2018-04-10,0.022378721200114787
2018-04-11,-0.00700239205961806
2018-04-12,0.012550307016580938
2018-04-13,-0.0053576659209649095
2018-04-16,0.006499378777176327
2018-04-17,0.007741950383189708
2018-04-18,0.0011966710965082615
2018-04-19,-0.0019846079290500806
2018-04-20,-0.015248683383097837
2018-04-23,0.0007774852255365437
2018-04-24,-0.014457920512795718
2018-04-25,0.0015926293773705154
2018-04-26,0.01058597626154701
2018-04-27,-0.010077111015191379
2018-04-30,-0.003135840630855007
2018-05-01,0.007082432418624558
2018-05-02,0.004382586479180125
2018-05-03,-0.0004826639612925716
2018-05-04,0.01643299339477555
2018-05-07,0.009445507979755234
2018-05-08,0.004930100607142633
2018-05-09,0.01590020739691576
2018-05-10,0.013508901403689249
2018-05-11,-0.0012601895268668434
2018-05-14,0.0020328430503426774
2018-05-15,-0.0061388920104537125
2018-05-16,0.004353178540684859
2018-05-17,-0.0053612094539969134
2018-05-18,-0.006303889266681826
2018-05-21,0.010241252235109516
2018-05-22,-0.000925670229358706
2018-05-23,0.004958395786877332
2018-05-24,-0.009771019747333425
2018-05-25,-0.0054931190967942726
2018-05-29,-0.013638073970840813
2018-05-30,0.017131644662963245
2018-05-31,-0.005029456107015672
2018-06-01,0.0143881408894755
2018-06-04,0.0017279544459987057
2018-06-05,0.0008896127270580002
2018-06-06,0.011612547326201764
2018-06-07,-0.0011489798812686415
2018-06-08,0.0024281613829230525
2018-06-11,-0.004175094333969329
2018-06-12,-0.001490651174412752
2018-06-13,-0.006475737283841758
2018-06-14,-0.0017469355143186402
2018-06-15,-0.00986620753621678
2018-06-18,0.002827029868491353
2018-06-19,-0.0059046229491077126
2018-06-20,0.002780260970203476
2018-06-21,-0.005638602157309934
2018-06-22,-0.0014200237794340272
2018-06-25,-0.016196011475349964
2018-06-26,0.007802318275727954
2018-06-27,-0.0048794750644687085
2018-06-28,0.009444227002008173
2018-06-29,-1.509324525516588e-05
2018-07-02,0.005458488041681934
2018-07-03,-0.008862330753095098
2018-07-05,0.0056221214608689766
2018-07-06,0.007804727899318961
2018-07-09,0.01449028630104705
2018-07-10,0.0010986503156215424
2018-07-11,-0.007366247119198076
2018-07-12,0.010897807476123083
2018-07-13,0.004068404471706109
2018-07-16,0.0054690276217853
2018-07-17,0.002445247960714245
2018-07-18,-0.0012949717198239747
2018-07-19,-0.004125426354087296
2018-07-20,0.005140358498117644
2018-07-23,0.008797280871152485
2018-07-24,0.007742971611978473
2018-07-25,0.013587642610362535
2018-07-26,-0.0023091095539939754
2018-07-27,-0.013083234891011854
2018-07-30,-0.005872126153694385
2018-07-31,-0.002367388254956042
2018-08-01,0.01286132775035119
2018-08-02,0.009778742471631723
2018-08-03,0.004732875727213477
2018-08-06,0.0015046105203811925
2018-08-07,0.0036651892470208973
2018-08-08,0.0004090137867361306
2018-08-09,-0.0008427250781813317
2018-08-10,-0.005001477578251297
2018-08-13,-0.006938065817151335
2018-08-14,0.00501664235747573
2018-08-15,-0.009322486764951583
2018-08-16,0.00935197558881662
2018-08-17,0.005635649263601635
2018-08-20,-0.002679227590895086
2018-08-21,-0.0009929903757203435
2018-08-22,0.005344750044449825
2018-08-23,-0.001613161284990321
2018-08-24,0.004313234133508727
2018-08-27,0.011626384580182341
2018-08-28,0.001914343618935094
2018-08-29,0.008644206121978162
2018-08-30,-0.00018668771554634196
2018-08-31,0.001333470296383602
2018-09-04,0.0010313389106141179
2018-09-05,-0.006857759330719521
2018-09-06,-0.007465877099558675
2018-09-07,0.0014556910339879464
2018-09-10,-0.0023937895522935237
2018-09-11,0.015529669095832048
2018-09-12,-0.004223773581418294
2018-09-13,0.007161152287037299
2018-09-14,-6.601386073396345e-05
2018-09-17,-0.007253226835574173
2018-09-18,0.0044535251011018125
2018-09-19,0.006921713981100407
2018-09-20,0.008742083454365697
2018-09-21,-0.0018129059510919815
2018-09-24,0.0062190111316864525
2018-09-25,0.00010341067873059111
2018-09-26,-0.00807798380794919
2018-09-27,0.004908818443849662
2018-09-28,-0.0051013994114371426
2018-10-01,0.008143994446357203
2018-10-02,0.004135185186218659
2018-10-03,0.004505476206588626
2018-10-04,-0.0090705336875042
2018-10-05,-0.007673349144123776
2018-10-08,0.0003752935167549061
2018-10-09,0.005959626217412833
2018-10-10,-0.03839220611692973
2018-10-11,-0.019201376224584427
2018-10-12,0.013849455659825323
2018-10-15,-0.01309649883898686
2018-10-16,0.019703083802130286
2018-10-17,0.001954677531623028
2018-10-18,-0.013874823496791313
2018-10-19,0.004096865031872054
2018-10-22,-0.0023856931889360863
2018-10-23,-0.00785940983584153
2018-10-24,-0.03421306535503209
2018-10-25,0.025599139729482513
2018-10-26,-0.01308507361557633
2018-10-29,-0.010233477066488719
2018-10-30,0.010880087237045755
2018-10-31,0.02196554728335383
2018-11-01,0.0047124916283151404
2018-11-02,-0.01403687117091498
2018-11-05,-0.0033557693158370442
2018-11-06,0.005412310304250267
2018-11-07,0.02452409787723711
2018-11-08,-0.0033393157282401763
2018-11-09,-0.012291019726946366
2018-11-12,-0.027707910255327962
2018-11-13,-0.0066800904663263105
2018-11-14,-0.017906474358068983
2018-11-15,0.020409802603451623
2018-11-16,0.007364500821780228
2018-11-19,-0.016005129272296977
2018-11-20,-0.031921981743425934
2018-11-21,0.003169672828435135
2018-11-23,-0.015601587616011284
2018-11-26,0.022402880939300648
2018-11-27,0.0023014029133236378
2018-11-28,0.0258175174279011
2018-11-29,-0.004083556489242573
2018-11-30,0.004170000051630492
2018-12-03,0.018978115620450237
2018-12-04,-0.03632554952513567
2018-12-06,-0.009361116259885177
2018-12-07,-0.02624852324871008
2018-12-10,-0.00012050740700979366
2018-12-11,-0.0011178224911431397
2018-12-12,0.0012738781464278425
2018-12-13,0.0069514642237461215
2018-12-14,-0.02271554800465813
2018-12-17,-0.018210701926614264
2018-12-18,-0.0023367749832072272
2018-12-19,-0.01606027694686261
2018-12-20,-0.021581333146058708
2018-12-21,-0.025974813289412892
2018-12-24,-0.03242753948543774
2018-12-26,0.05535634689271096
2018-12-27,0.0037971572440356465
2018-12-28,-0.0051813738555607
2018-12-31,0.00743093009285656
2019-01-02,0.008905676521605104
2019-01-03,-0.04304812334147553
2019-01-04,0.03991801454111924
2019-01-07,0.00123186812217617
2019-01-08,0.007866359820154767
2019-01-09,0.00865167561399597
2019-01-10,-0.0021193158317709955
2019-01-11,-0.00675047539425034
2019-01-14,-0.0033681064207918107
2019-01-15,0.014178736232517286
2019-01-16,0.005818230540542383
2019-01-17,0.005956095652568968
2019-01-18,0.012240033838803873
2019-01-22,-0.018203783334051715
2019-01-23,0.0007413776528412898
2019-01-24,-0.0026907054869251853
2019-01-25,0.013117602427484464
2019-01-28,-0.007744801197912814
2019-01-29,-0.0061059018638124785
2019-01-30,0.028030439577947305
2019-01-31,-0.0016193486179913019
2019-02-01,0.005902957531057365
2019-02-04,0.0113404558165995
2019-02-05,0.009170314405643792
2019-02-06,-0.003918378433078628
2019-02-07,-0.011811888481140929
2019-02-08,-0.0008555617268719857
2019-02-11,-0.0032191168615549773
2019-02-12,0.014584828493876883
2019-02-13,0.0027657772986334366
2019-02-14,-0.0004447441871583888
2019-02-15,0.014712966787900298
2019-02-19,0.0014208857340469105
2019-02-20,0.0024667360577546246
2019-02-21,0.001013069224342945
2019-02-22,0.007118875116764775
2019-02-25,0.006067823493675391
2019-02-26,0.00045571805242956723
2019-02-27,0.0026023811060743363
2019-02-28,-0.00608048582586477
2019-03-01,0.00694473811783732
2019-03-04,0.0010452684573942508
2019-03-05,-0.002271404990888289
2019-03-06,-0.005122224057752591
2019-03-07,-0.0050263410172633055
2019-03-08,-0.0026504315071348905
2019-03-11,0.019363772034553067
2019-03-12,0.004482191344281036
2019-03-13,0.006080339354796976
2019-03-14,0.004387458289728218
2019-03-15,0.00804681141132334
2019-03-18,0.010475379728038706
2019-03-19,-0.0033786102825452465
2019-03-20,-0.0021088569489237648
2019-03-21,0.012183608119445154
2019-03-22,-0.023623328676242325
2019-03-25,-0.0055763121762848165
2019-03-26,0.003656005471415124
2019-03-27,-0.002964410384011719
2019-03-28,0.004736266435743232
2019-03-29,0.005247570145498946
2019-04-01,0.015114694584813597
2019-04-02,0.004083701574998078
2019-04-03,0.002358434758170107
2019-04-04,0.005092656901767658
2019-04-05,0.0035198065049614783
2019-04-08,0.006333640175838403
2019-04-09,-0.007205850601769784
2019-04-10,0.003285823805809742
2019-04-11,0.0014973161463323595
2019-04-12,0.009475685410427986
2019-04-15,-0.003048265072116858
2019-04-16,0.0037692664176851324
2019-04-17,0.014689111674205434
2019-04-18,0.0013936634173822558
2019-04-22,0.007312985539722441
2019-04-23,0.008702236551177148
